creationDate|tweetText|likes|retweets
2015-09-27 16:45:31|Want to be the one walking through that door? Enter the contest now: http://t.co/CZs9v11xTo http://t.co/ip7vt2AyhT|1633|487
2015-09-26 18:46:06|Beat the buzzer—the big fundraising deadline is almost here. http://t.co/LwzgniHTi7 http://t.co/pBOUdYJsTH|2653|939
2015-09-26 15:09:08|Time's running out—don't miss your chance to meet President Obama. http://t.co/ISoGPzOgjC http://t.co/35VNYcJ173|2555|991
2015-09-25 22:15:11|Do you hear that? It's the sound of a big fundraising deadline. Chip in now: http://t.co/P2OKsoqauD http://t.co/HwLOkj1Yu7|1691|556
2015-09-25 20:17:32|Fall is here—and so is your chance to meet President Obama. Enter now: http://t.co/n4NbQGNFEY http://t.co/WcGg9JgUtI|1246|381
2015-09-25 17:33:36|Walk the walk—support the team that's fighting for today's important issues. http://t.co/wbVIDVxuR3 http://t.co/l0L3qFHqHe|2041|669
2015-09-25 15:39:12|Climate change is an issue that cannot be left for future generations—and @pontifex agrees: http://t.co/f9HHt0iOJk #ActOnClimate|1665|897
2015-09-24 22:02:58|You could win a chance to meet President Obama. (Let that sink in.) Enter now: http://t.co/KSgSX9Q2oZ http://t.co/jmYatM9iHS|1592|508
2015-09-24 20:42:27|Don't cruise past this fundraising deadline. Chip in now: http://t.co/JJdjpc5NsC http://t.co/Hcxby32bBv|1578|449
2015-09-24 19:30:29|With less than a week left to avert a shutdown, Congress is wasting time trying to take away women's access to health care. #EnoughAlready|3522|2184
2015-09-24 16:45:07|Change starts with people working together. Read how volunteers in Tucson are organizing to make change a reality: http://t.co/9DZsoYQhQX|982|357
2015-09-24 15:19:28|Give your #SquadGoals an upgrade—enter now to meet President Obama: http://t.co/YciDxgp2G7 http://t.co/NTGLaTFJvi|1055|390
2015-09-23 22:08:42|17.6 million Americans covered—that's a number to celebrate: http://t.co/O9RMgldsv0 #Obamacare|1477|639
2015-09-23 19:56:24|Watch @Pontifex say why it's so important for everyone to come together to #ActOnClimate. #PopeInDC http://t.co/ouZ0PDWQKt|2942|1974
2015-09-23 17:46:51|Dress to impress—you could win the chance to meet President Obama. Enter now: http://t.co/zBueGYPTHd http://t.co/fAXVkEzVqU|1754|621
2015-09-23 16:41:10|"""Michelle and I extend our wishes for an easy fast to all those observing Yom Kippur."" —President Obama"|2400|781
2015-09-23 15:24:53|RT @WhiteHouse: “As the son of an immigrant, I’m happy to be a guest in this country, which was largely built by such families.” —@Pontifex…|0|2782
2015-09-23 13:21:15|LIVE: Watch as @Pontifex is welcomed to the White House. http://t.co/ZFiuZHzv1c #PopeInDC|1165|507
2015-09-22 21:25:37|Get your camera ready—this is your chance to meet President Obama. Enter now: http://t.co/0oV4SDhmTC http://t.co/RSAOEK6By5|1602|487
2015-09-22 20:03:04|LIVE: President Obama and others are greeting @Pontifex at Joint Base Andrews. http://t.co/zjsmIQ2ZBo|1012|478
2015-09-22 17:08:51|"RT @WhiteHouse: .@Pontifex is coming to the White House.
Here's what you need to know → http://t.co/LJG9gY1PiX #PopeInDC http://t.co/XVzxwm…"|0|1285
2015-09-22 16:05:08|America doesn't need another shutdown—members of Congress need to do their job and pass a budget. Read more: http://t.co/f3JIAvFN4Y|1515|749
2015-09-21 22:48:19|Hope you're ready—fall is here. http://t.co/LpWzq0BmiU|5400|1739
2015-09-21 20:50:39|Read how @OFA volunteers in Tucson are working hard to bring change to their community. http://t.co/oMXhaZuidu|742|251
2015-09-21 17:49:40|Climate change is real—and it's time to act. http://t.co/bjIcRhTniI (h/t @washingtonpost) http://t.co/U9HJCLVUGt|1718|1385
2015-09-21 16:37:03|"RT @WhiteHouse: ""If we keep moving forward...my daughters’ children will be able to cross that bridge in an America that’s more free"" http:…"|0|716
2015-09-19 18:12:46|"""There’s nothing principled about the idea of another government shutdown."" —President Obama http://t.co/P7dlz9Q0V9"|2444|956
2015-09-19 17:03:19|In the weekly address, President Obama calls on Congress to stop playing games with our economy and pass a budget. http://t.co/P7dlz9yq3B|1786|689
2015-09-18 21:37:23|LIVE: President Obama is speaking at the White House screening of @Vice's documentary on criminal justice reform. http://t.co/yeB7SdvFL4|1006|436
2015-09-18 20:49:17|When women are empowered, extraordinary things happen. Read more: http://t.co/rJcgDBNvqY http://t.co/2y4N6lLsn3|3199|1712
2015-09-18 19:06:54|Retweet if you agree. #LeadOnLeave http://t.co/RTPz8Ni0zK|2010|2112
2015-09-18 17:19:52|It's time to #LeadOnLeave—because what's good for workers and families is good for the economy: http://t.co/Venhc8up8h|1293|533
2015-09-18 16:00:51|The uninsured rate continues to fall—and that's no accident. Read about how #Obamacare is making a difference: http://t.co/eCHaWdPKam|990|386
2015-09-17 20:47:44|"""If you're eligible, commit to becoming a citizen today."" —President Obama #ConstitutionDay https://t.co/y899RqDw4m"|2307|930
2015-09-17 18:44:13|Investments in clean energy are boosting the economy—while fighting climate change. #ActOnClimate http://t.co/24j5r1rmAW|1435|775
2015-09-17 17:15:43|States and cities from the U.S. and China are pledging to #ActOnClimate—years earlier than national targets. http://t.co/VCyS0feIHY|1153|531
2015-09-17 15:05:10|Since President Obama took office, the economy has seen the longest streak of private-sector job growth on record. http://t.co/eQfj7I4Hf7|3369|1640
2015-09-16 22:17:38|Obamacare is working—and it's lowering the uninsured rate: http://t.co/ai6kVADJIN|1888|630
2015-09-16 20:09:52|RT @POTUS: Cool clock, Ahmed. Want to bring it to the White House? We should inspire more kids like you to like science. It's what makes Am…|0|339789
2015-09-16 17:12:07|Since President Obama took office, the deficit has been reduced by more than two-thirds. http://t.co/lpOOBKxN5d|3082|1691
2015-09-16 15:23:58|LIVE: President Obama is speaking with a group of business leaders at the @BizRoundtable. http://t.co/ntXhYFIvWD|718|249
2015-09-15 20:59:22|Listen to President Obama's advice on going to college for high school seniors—including his oldest daughter. http://t.co/SvqO4wyZiW|2988|1552
2015-09-15 18:53:41|"RT @WhiteHouse: We've come a long way since the financial crisis.
Take a look back at the progress we've made: http://t.co/j4gclVBvA4 http:…"|0|578
2015-09-15 15:50:05|Be part of the team fighting back against misinformation with facts: http://t.co/icg1JZ1EUE http://t.co/loxbvboLwq|1327|646
2015-09-14 23:53:23|RT @WhiteHouse: “We’re giving you some news you can use!” —@POTUS on the #CollegeScorecard: http://t.co/uSm7RV56Ul http://t.co/op7gPXmztD|0|319
2015-09-14 21:06:37|LIVE: President Obama is hosting a town hall on college access and affordability with high school students. http://t.co/b9Xi7mmcbr|849|374
2015-09-14 20:11:27|Tune in at 4:40 p.m. ET to watch President Obama discuss college affordability with high school students in Iowa: http://t.co/D4mKdbJBIf|696|285
2015-09-14 19:21:10|"""From my family to yours, Shanah Tovah."" —President Obama on #RoshHashanah http://t.co/O4TP1EOQfY"|2141|942
2015-09-12 18:11:45|"""Everyone should be able to find clear, reliable, open data on college affordability and value."" —President Obama http://t.co/rl0d4lYTaQ"|2665|1063
2015-09-12 16:53:46|In the weekly address, President Obama discusses another step in expanding #CollegeOpportunity. http://t.co/rl0d4mguzq|1328|494
2015-09-11 20:12:49|RT @WhiteHouse: Watch @POTUS reflect on September 11, 2001. #911Anniversary #AskPOTUS #NeverForget http://t.co/sGgtciBnml|0|767
2015-09-11 16:26:20|"""The events of September 11, 2001, left a permanent mark on the spirit of every American."" —President Obama http://t.co/oob3Hc0vmi"|9566|5902
2015-09-10 22:09:42|"""This vote is a victory for diplomacy ... and for the safety and security of the world."" —President Obama on the #IranDeal vote"|1834|929
2015-09-10 19:30:07|Retweet if you agree that education should be available to all those willing to work for it. #CollegeOpportunity http://t.co/4HyiqG46mm|3370|4126
2015-09-10 17:12:00|"""I want two years of college to be as free and universal as high school is today."" —President Obama http://t.co/bCyIRfknii"|5702|3443
2015-09-10 15:59:24|Progress happens when people fight for it. Join the movement—say you're in: http://t.co/SJBTJ4HLP9 http://t.co/rjGXjzlblf|1545|597
2015-09-09 21:06:45|"""I believe that working Americans should have the basic security of paid leave."" —President Obama #LeadOnLeave http://t.co/ynIFoRouyj"|2689|1158
2015-09-09 19:50:08|LIVE: President Obama and @DrBiden discuss the administration's plan to expand #CollegeOpportunity. http://t.co/9dgwtJbcyp|731|339
2015-09-09 18:49:21|Tune in at 3:40 p.m. ET to watch President Obama and @DrBiden speak in Michigan on expanding #CollegeOpportunity. http://t.co/3Y6tYK6YQH|708|314
2015-09-09 18:34:27|"RT @WhiteHouse: Join the movement to make community college free for anyone willing to work for it: http://t.co/gzvcnH3jbu
https://t.co/IkR…"|0|1048
2015-09-09 17:29:11|Solar energy is heading toward a record-setting year for growth. Find out more: http://t.co/L72GR0YrCp|1330|697
2015-09-09 16:09:59|Get the facts on one of today's most consequential foreign policy debates: http://t.co/e5DVy50S2l #IranDeal|822|308
2015-09-08 21:17:49|The Obama administration is pushing for paid leave and a higher minimum wage at the state and local level. http://t.co/0oW8hN3jar|1373|532
2015-09-08 19:15:44|RT @WhiteHouse: Watch why VP Cheney is just as wrong on the #IranDeal as he was on Iraq → http://t.co/3PJ1t1gVwu #WrongThenWrongNow https:/…|0|1206
2015-09-08 17:37:52|Check out Secretary of State @JohnKerry's op-ed debunking some of the myths surrounding the #IranDeal. http://t.co/dXPXxzhcHI|883|440
2015-09-08 16:30:21|The #IranDeal has overwhelming support among leading scientists and non-proliferation experts. http://t.co/BxrK6jldNt|1782|952
2015-09-07 17:50:50|Today, America celebrates the grit and resilience of working families. Happy #LaborDay. http://t.co/WUEQreifAe|3923|1539
2015-09-07 16:22:58|Today President Obama is expanding access to paid sick leave for about 300,000 federal workers. http://t.co/SMDmrDJElJ #LeadOnLeave|2357|906
2015-09-07 15:21:04|LIVE: President Obama is speaking at the Greater Boston Labor Council #LaborDay Breakfast. http://t.co/a1JvqHrazW|971|355
2015-09-07 14:48:50|RT @WhiteHouse: Big news: @POTUS is expanding access to paid sick leave for 300,000 workers → http://t.co/OGSe6YJmxc #LeadOnLeave http://t.…|0|612
2015-09-05 16:58:31|"""Plain and simple, a shutdown would hurt working Americans."" —President Obama http://t.co/lgum3nGBmk"|1747|659
2015-09-05 15:43:46|In the weekly address, President Obama discusses the need for Congress to pass a budget and avoid a shutdown. http://t.co/lgum3nYcdS|1505|498
2015-09-04 21:03:23|It's a beautiful world. Let's fight to protect it. http://t.co/DrBP5VCgr0|13257|5580
2015-09-04 20:03:02|Go behind the lens with @PeteSouza's photo gallery from President Obama's recent trip to Alaska. http://t.co/cisonNXKnY|1382|479
2015-09-04 18:00:04|DEADLINE: Today is your last chance to show your support for updated overtime rules. http://t.co/SuhAfiFgRy #FixOvertime|807|313
2015-09-04 17:00:10|Higher wages, 173,000 jobs added, and a dropping unemployment rate are all good news—but there's more work to do. http://t.co/ji2mXAJTZd|1501|588
2015-09-04 15:51:54|RT @WhiteHouse: Good news: The unemployment rate fell to the lowest level since April 2008 last month → http://t.co/EA4m4Ykvu7 http://t.co/…|0|811
2015-09-04 14:24:26|The economy added 173,000 jobs in August—a record-breaking 66 consecutive months of private-sector job growth.|2541|1206
2015-09-03 21:41:38|Under the #IranDeal, Iran can't build a secret nuclear weapon. Learn more: http://t.co/ileTwVVRfl|1683|1007
2015-09-03 19:46:55|RT @CNNPolitics: .@POTUS busts a move with Alaskan middle schoolers http://t.co/1DzLfhMDtk  #ObamaAK #Alaska via @KristenhCNN http://t.co/v…|0|2207
2015-09-03 17:42:56|Tomorrow is the last day—add your name if you agree it's time to #FixOvertime for millions of middle-class families: http://t.co/PM2jrrjXSG|1164|481
2015-09-03 15:36:48|Read why it's crucial to #FixOvertime protections for millions of working families. http://t.co/ojDJfiFBQI|895|361
2015-09-02 21:13:52|Read how the Obama administration is fighting to restore workers' rights for millions of hard-working Americans. http://t.co/d4X2zo2ViJ|1139|429
2015-09-02 18:57:04|"RT @WhiteHouse: Watch @POTUS go behind the camera in Alaska to talk about the impacts of climate change: http://t.co/eAVC9RjeMV
https://t.c…"|0|2405
2015-09-02 17:36:41|President Obama is highlighting the effects of climate climate during his trip to Alaska. Check it out: http://t.co/Skkh8ciLsE|1593|713
2015-09-02 15:42:55|"""Few things can have as negative an impact on our economy as climate change."" —President Obama #ActOnClimate http://t.co/0ifY6Lmvfm"|1754|1027
2015-09-01 19:52:41|"“Climate change is no longer some far-off problem; it is happening here, it is happening now."" —President Obama http://t.co/GpZw8q2DYY"|2077|1474
2015-09-01 16:32:38|Get a behind-the-scenes look at President Obama's trip to Alaska—the front lines in the fight against climate change. http://t.co/w3OHUbZJxX|2627|1115
2015-09-01 15:18:07|Make your voice heard on updating overtime rules before Friday's deadline: http://t.co/aXrmUzSjRH #FixOvertime http://t.co/iVGfgVV2Ho|1322|524
2015-08-31 21:21:27|It's official: Mount McKinley is now Denali. http://t.co/gEBAN1m9Op http://t.co/NdnYDb4YE9|5802|2423
2015-08-31 19:37:19|Read what former U.S. Secretary of State @Madeleine Albright has to say about the #IranDeal. http://t.co/WjdXPU01Aj|941|502
2015-08-31 18:01:37|RT @WhiteHouse: Follow along as @POTUS heads to the frontlines of our fight against climate change in Alaska → http://t.co/eAVC9RAQbv http:…|0|719
2015-08-31 16:27:14|Find out how @OFA is giving organizers around the country the training and management skills they need to succeed. http://t.co/zUECBnYZhP|787|268
2015-08-29 16:34:48|"""As long as I’m President, America will lead the world to meet the threat of climate change."" —President Obama http://t.co/KjpcaULAUR"|4874|1960
2015-08-29 15:12:00|In the weekly address, President Obama discusses his upcoming trip to Alaska and pledges to #ActOnClimate. http://t.co/KjpcaUtZwh|1381|452
2015-08-28 20:55:40|Read @AmbassadorPower's thoughts on why it's vital for Congress to stand by the #IranDeal. http://t.co/t2uK3IWvGc|875|369
2015-08-28 18:59:02|These professional fellows learned skills that will help them keep fighting for the issues that matter. http://t.co/ZYAezxkRW5|975|346
2015-08-28 16:46:09|Add your name—because in 2015, equal pay for equal work shouldn't be controversial. http://t.co/tv5ssVBQRd #StandWithWomen|1936|1005
